,0,1,group,y_true
1535,-28.614376,1.781877,-1,0
1536,-13.299931,9.176057,118,0
1537,17.375917,22.304365,30,0
1538,-30.447412,-10.244669,-1,0
1539,-5.334253,3.948668,-1,0
1540,-29.269718,-8.381287,-1,0
1541,-3.8330023,11.770399,100,0
1542,18.825882,-14.988442,-1,0
1543,11.557094,-5.662997,120,0
1544,16.427153,-18.371145,-1,0
1545,15.082782,-14.571098,131,0
1546,17.03242,20.102152,-1,0
1547,-16.242035,-17.81182,83,0
1548,-30.514666,-0.5741179,71,0
1549,8.583082,-25.621344,23,0
1550,27.740614,5.7650175,-1,0
1551,-0.88780975,1.3749573,125,0
1552,26.03185,-12.846972,-1,0
1553,-16.795107,-2.044344,98,0
1554,30.959473,-8.758719,-1,0
1555,-15.529193,2.5774233,-1,0
1556,19.290974,-5.3620114,-1,0
1557,19.470198,9.600789,-1,0
1558,0.70874125,9.065724,-1,0
1559,-2.5740988,22.521507,51,0
1560,17.28825,-23.39803,-1,0
1561,31.519907,-9.58851,-1,0
1562,26.34792,-0.87028235,-1,0
1563,-0.78511363,27.827892,63,0
1564,-10.092193,7.7092896,112,0
1565,-17.621609,-16.68847,83,0
1566,29.42922,-8.324364,-1,0
1567,-22.17712,-0.26190993,-1,0
1568,-31.325966,-10.117095,-1,0
1569,11.023336,24.633877,-1,0
1570,-29.060278,-18.525204,78,0
1571,23.091057,-9.085749,-1,0
1572,25.41336,18.95799,-1,0
1573,-8.155127,-3.7186646,-1,0
1574,10.592371,10.875541,50,0
1575,3.4607806,3.6572998,-1,0
1576,-32.406513,5.569312,-1,0
1577,16.95229,21.237282,-1,0
1578,-17.841295,-0.50337,114,0
1579,-13.8744,-20.970497,99,0
1580,9.82389,3.541096,-1,0
1581,4.532122,15.975422,25,0
1582,0.30050594,5.9329524,56,0
1583,-9.18225,17.848803,49,0
1584,6.2919927,14.160292,-1,0
1585,-0.92599857,27.651495,63,0
1586,7.6095624,26.9058,-1,0
1587,-2.671026,-0.5922408,-1,0
1588,-23.343582,-16.98403,-1,0
1589,-30.722153,-6.0458107,47,0
1590,18.949036,-22.941519,-1,0
1591,23.655191,6.343249,11,0
1592,-2.0919828,-2.192403,134,0
1593,2.0097487,28.012117,-1,0
1594,18.679764,6.717087,-1,0
1595,-22.0798,-9.35837,84,0
1596,-0.105257995,9.760418,46,0
1597,9.60456,9.536166,-1,0
1598,10.457453,23.929163,-1,0
1599,-24.430914,14.578279,74,0
1600,27.789356,9.038504,15,0
1601,28.549755,7.3809533,15,0
1602,-20.189375,6.1464977,119,0
1603,16.55051,-6.506192,93,0
1604,20.549133,21.816006,-1,0
1605,21.211966,-14.460354,-1,0
1606,32.2201,-9.625181,-1,0
1607,-2.6457179,29.52131,63,0
1608,0.16603464,20.77594,52,0
1609,-27.861528,-4.9334846,80,0
1610,-21.287899,-9.710676,-1,0
1611,-13.998853,4.999167,92,0
1612,-29.710775,10.313815,-1,0
1613,3.4083972,-2.3104122,-1,0
1614,-6.6940823,26.904772,-1,0
1615,-9.990538,27.728893,-1,0
1616,-7.060265,18.721693,-1,0
1617,26.753603,15.767223,-1,0
1618,-15.162272,2.2661955,-1,0
1619,-21.701578,-9.846818,85,0
1620,-19.99597,9.750299,119,0
1621,25.80985,-4.070396,-1,0
1622,4.721579,16.206741,25,0
1623,17.553362,-13.46083,-1,0
1624,-6.7965927,-12.468819,-1,0
1625,17.398159,9.566507,4,0
1626,18.3818,-14.574976,-1,0
1627,-15.351861,-11.370409,88,0
1628,-23.081629,-13.605405,-1,0
1629,9.768487,-29.534668,23,0
1630,30.770283,2.225812,12,0
1631,-9.16284,15.632752,-1,0
1632,-0.5437876,6.0513816,56,0
1633,-22.287598,-0.2919571,-1,0
1634,25.880508,-9.865609,-1,0
1635,24.006987,-2.2297833,8,0
1636,-18.830778,-4.0558567,98,0
1637,-30.739481,-5.85648,47,0
1638,-4.8564935,14.966748,-1,0
1639,1.4455926,3.0192688,100,0
1640,-4.455926,-12.607797,-1,0
1641,8.297487,-18.12237,23,0
1642,-3.3371797,11.843115,-1,0
1643,20.755116,-9.840639,-1,0
1644,27.481497,16.60714,31,0
1645,-25.44816,12.5913105,-1,0
1646,-6.559669,-2.110898,-1,0
1647,6.4512663,19.483763,0,0
1648,-10.642746,5.7146993,112,0
1649,25.096241,-11.499533,-1,0
1650,17.417732,-23.320442,-1,0
1651,-0.38458067,-0.46519828,125,0
1652,10.572553,-7.1893425,127,0
1653,21.646112,22.172062,7,0
1654,24.120289,-19.268324,94,0
1655,-1.6279938,14.483351,-1,0
1656,-17.316236,-11.390987,-1,0
1657,-21.249655,5.5080075,-1,0
1658,-19.28405,15.782595,-1,0
1659,-5.5215178,-16.970583,-1,0
1660,-10.594185,4.7449336,-1,0
1661,17.410145,3.8766112,-1,0
1662,-12.803082,3.1451864,-1,0
1663,0.95151126,11.11999,46,0
1664,-29.339487,-8.777534,79,0
1665,-13.473743,11.937166,-1,0
1666,-9.872578,17.073275,-1,0
1667,-17.881819,24.28146,66,0
1668,-6.1084857,6.8878965,61,0
1669,-7.320846,10.876979,103,0
1670,31.401108,0.76114935,12,0
1671,9.281036,29.205692,40,0
1672,-19.097998,7.4043818,119,0
1673,8.216781,26.483734,-1,0
1674,-13.798051,5.598287,-1,0
1675,-13.762579,-29.496782,-1,0
1676,-19.212229,16.192043,-1,0
1677,18.249132,11.042635,6,0
1678,-16.115162,-11.72961,88,0
1679,25.100119,-3.03645,-1,0
1680,9.111718,10.56916,-1,0
1681,9.740874,2.5294268,21,0
1682,14.975904,14.555046,53,0
1683,-5.953232,-21.28765,106,0
1684,-2.5571496,-6.7043295,-1,0
1685,29.576584,-1.0838304,-1,0
1686,12.81794,24.449581,35,0
1687,-14.812174,22.83419,34,0
1688,16.10536,4.1834702,-1,0
1689,-4.387317,-12.173248,122,0
1690,-19.582062,10.169064,119,0
1691,-25.712101,4.1817856,69,0
1692,-0.666592,27.382252,-1,0
1693,-29.171724,-17.34792,-1,0
1694,5.394855,11.827645,5,0
1695,23.975653,-10.901521,110,0
1696,-30.54226,-6.071881,47,0
1697,4.2863607,-3.5991673,57,0
1698,22.724926,16.00454,38,0
1699,-3.6467056,-22.853504,106,0
1700,-24.780785,-14.534657,48,0
1701,-3.734959,10.488942,100,0
1702,5.944466,1.5376446,26,0
1703,26.916073,10.266444,15,0
1704,-13.592683,27.605066,66,0
1705,-4.648891,-12.357344,-1,0
1706,-6.960049,2.3221204,62,0
1707,11.976447,-31.165573,23,0
1708,-1.422943,7.3028574,56,0
1709,-15.226929,3.0556939,-1,0
1710,-12.815417,1.3800808,-1,0
1711,15.802915,26.792881,-1,0
1712,20.219318,12.91606,-1,0
1713,-21.422035,-10.363244,85,0
1714,-16.35685,12.872692,113,0
1715,-29.990139,0.2869157,-1,0
1716,-9.346762,-9.974614,91,0
1717,-10.952186,-9.064538,88,0
1718,-1.3042504,6.550405,56,0
1719,-4.6341357,-22.470385,106,0
1720,13.147214,30.62947,41,0
1721,24.642517,-2.0976498,8,0
1722,-14.073353,-20.58022,99,0
1723,19.417608,-8.996989,128,0
1724,-13.362035,-0.8526134,108,0
1725,-33.124645,5.206704,-1,0
1726,-31.99967,-3.0139437,-1,0
1727,-3.2328095,-22.589155,-1,0
1728,-15.55377,-11.639618,88,0
1729,-2.130623,29.507788,-1,0
1730,-30.224062,-13.093015,79,0
1731,0.8949325,9.798697,46,0
1732,0.50439966,27.61687,-1,0
1733,23.534426,7.3835926,11,0
1734,-25.103283,-13.700199,48,0
1735,25.662102,-13.277105,-1,0
1736,22.179335,5.108553,-1,0
1737,-9.838966,27.718615,-1,0
1738,5.197409,17.481808,-1,0
1739,-10.485593,6.748924,112,0
1740,0.20464101,-0.10480934,-1,0
1741,-19.271719,16.88649,-1,0
1742,24.242826,11.921935,14,0
1743,21.980318,8.647767,-1,0
1744,4.524,5.5893707,-1,0
1745,-0.6390227,-5.0508695,134,0
1746,-20.382769,-0.2826699,-1,0
1747,-16.92732,11.307667,113,0
1748,12.986869,24.735355,35,0
1749,-19.513416,20.418476,-1,0
1750,30.258959,3.4381332,12,0
1751,11.901337,2.8080208,-1,0
1752,12.61314,16.303616,-1,0
1753,18.101973,-14.549911,-1,0
1754,-25.600285,-14.644597,48,0
1755,-22.773726,-18.890463,-1,0
1756,20.83955,5.8260236,-1,0
1757,-0.3545162,-2.122266,-1,0
1758,-5.7093673,-10.800286,122,0
1759,5.191327,12.063388,5,0
1760,26.03866,-3.932018,-1,0
1761,-7.8922133,27.070103,-1,0
1762,-3.4441416,-6.7108326,-1,0
1763,17.228498,-18.93404,-1,0
1764,19.399136,-15.038234,-1,0
1765,14.805061,-2.8642056,128,0
1766,10.842818,10.6846285,-1,0
1767,-7.22971,10.674387,103,0
1768,-17.035954,-19.873676,-1,0
1769,-32.210197,-3.443123,-1,0
1770,30.993685,-9.481985,-1,0
1771,-4.505315,13.328081,-1,0
1772,-23.663437,-21.29805,-1,0
1773,-16.164856,-17.607788,83,0
1774,16.154644,-17.947317,-1,0
1775,29.552252,2.8527646,12,0
1776,21.804663,8.47167,-1,0
1777,17.268698,-18.960684,-1,0
1778,-3.184305,29.642447,63,0
1779,-18.00637,-19.639526,-1,0
1780,15.77649,-2.3398454,-1,0
1781,-31.112823,3.848266,-1,0
1782,-7.1845922,-0.53743947,-1,0
1783,-2.7224925,29.538864,63,0
1784,0.13161735,1.1013082,125,0
1785,-4.0921783,-16.469688,-1,0
1786,6.9991713,15.642578,2,0
1787,-10.499387,7.4530616,-1,0
1788,-4.1492376,-5.9641676,-1,0
1789,28.249035,-8.029374,-1,0
1790,15.741109,-17.225048,-1,0
1791,-20.750006,5.1985517,119,0
1792,-29.610853,6.764388,-1,0
1793,-15.427055,2.3453498,-1,0
1794,18.17138,-20.11986,101,0
1795,-26.562527,5.02384,69,0
1796,-20.575926,6.2923064,119,0
1797,-14.349824,-25.961487,-1,0
1798,0.49937657,-18.891872,-1,0
1799,-14.541611,4.6615343,92,0
1800,1.3636119,-10.652,130,0
1801,-23.473814,-18.410122,-1,0
1802,-19.75144,18.176645,-1,0
1803,5.2653813,-9.862656,23,0
1804,18.397783,2.1447964,-1,0
1805,-14.458652,4.4933133,92,0
1806,-4.358928,-6.147684,-1,0
1807,-16.751774,8.195904,-1,0
1808,-28.18649,-4.7267113,-1,0
1809,-28.633768,1.6403676,-1,0
1810,-30.725824,8.256517,-1,0
1811,0.7878316,27.718317,-1,0
1812,-1.2130349,30.85218,-1,0
1813,14.924937,-1.7336065,128,0
1814,13.988971,25.593103,36,0
1815,25.338028,4.1587305,-1,0
1816,2.2231393,23.568373,-1,0
1817,-3.1357527,19.18879,54,0
1818,14.312444,30.675486,41,0
1819,-2.844359,22.31645,51,0
1820,9.559544,-25.911034,23,0
1821,-7.681287,-14.201544,96,0
1822,-14.056023,22.707111,-1,0
1823,10.343608,8.070728,50,0
1824,12.176775,4.647203,20,0
1825,-26.493105,-2.136598,60,0
1826,9.156629,14.957015,2,0
1827,21.115984,21.974394,-1,0
1828,-2.1853704,6.521772,-1,0
1829,17.131477,8.592177,-1,0
1830,27.686882,5.5084844,-1,0
1831,24.990868,-8.676778,-1,0
1832,-6.6099553,-11.7579775,-1,0
1833,-15.120939,-4.6085105,-1,0
1834,25.082094,11.730705,-1,0
1835,-15.048082,26.325838,66,0
1836,10.59517,24.107178,-1,0
1837,21.08318,4.8888903,-1,0
1838,-13.177567,-0.69580173,108,0
1839,6.6501594,19.111017,0,0
1840,-18.223585,22.328491,-1,0
1841,13.067363,-6.128623,120,0
1842,-27.103958,12.809106,74,0
1843,-3.1336665,19.846941,54,0
1844,-1.2087849,-8.254691,133,0
1845,-6.2901363,-2.5081868,1,0
1846,-23.359655,-23.896015,-1,0
1847,-1.3940152,7.724035,-1,0
1848,0.95768744,17.750801,-1,0
1849,-2.628948,2.7426975,111,0
1850,-29.911707,1.5627744,-1,0
1851,24.192987,11.937921,14,0
1852,-3.0940619,-0.1627276,-1,0
1853,21.038809,10.162369,13,0
1854,22.726162,7.243241,-1,0
1855,27.224878,10.48599,15,0
1856,-25.246067,-14.908201,48,0
1857,-8.947795,15.413864,-1,0
1858,-23.04052,-18.18344,-1,0
1859,-15.149285,-15.647976,-1,0
1860,0.04599721,-0.3207205,125,0
1861,6.6134906,-0.61697024,28,0
1862,-3.498902,-16.033974,-1,0
1863,18.502632,-5.544523,-1,0
1864,7.4846315,23.104431,-1,0
1865,-6.3690004,-3.3480756,-1,0
1866,13.665599,31.545855,41,0
1867,6.6545763,20.814085,-1,0
1868,25.634043,18.887377,-1,0
1869,-29.862904,-14.50749,77,0
1870,4.3310347,17.38604,-1,0
1871,-25.069006,-13.97167,48,0
1872,-0.37758258,1.4083349,125,0
1873,15.496408,16.067892,-1,0
1874,28.326952,-8.086028,-1,0
1875,31.413906,-0.28918618,-1,0
1876,-4.3684974,-19.695274,105,0
1877,16.548496,21.526983,-1,0
1878,-2.8780556,12.309002,-1,0
1879,-9.776839,19.529385,49,0
1880,1.2277447,11.642244,46,0
1881,24.95619,-8.572479,-1,0
1882,-30.586908,-6.208193,47,0
1883,-19.374945,18.88637,-1,0
1884,4.7403607,17.359194,-1,0
1885,-8.570396,22.676876,42,0
1886,-10.849887,28.646688,-1,0
1887,22.75562,-11.115833,110,0
1888,-13.444793,17.939714,-1,0
1889,1.7798754,24.602354,58,0
1890,12.808047,23.780697,33,0
1891,16.73923,3.8043096,-1,0
1892,0.8659452,17.782784,52,0
1893,11.879877,17.052818,55,0
1894,0.7801494,31.822588,-1,0
1895,6.53942,-0.26153973,28,0
1896,14.09276,10.897754,-1,0
1897,14.697284,10.270193,-1,0
1898,-9.122164,-1.5508271,17,0
1899,-13.644745,-21.59926,-1,0
1900,14.5038595,10.643551,-1,0
1901,-3.0813782,14.156676,-1,0
1902,0.9417561,28.10089,-1,0
1903,-9.454688,26.156708,-1,0
1904,-17.77594,-9.982918,-1,0
1905,-9.960287,19.6847,49,0
1906,23.294134,7.692785,11,0
1907,-28.251316,-4.7762103,-1,0
1908,-21.4216,-10.603527,-1,0
1909,-12.60367,-9.459117,88,0
1910,-19.881908,17.451147,-1,0
1911,-18.263157,21.96101,65,0
1912,0.35601494,27.06754,-1,0
1913,-19.52093,-22.608767,-1,0
1914,0.19655934,-18.764608,95,0
1915,-19.667414,10.079,119,0
1916,29.598204,2.7893367,12,0
1917,18.475592,2.1244566,-1,0
1918,-22.77464,-7.8932405,84,0
1919,-2.4775455,-16.793146,-1,0
1920,-22.636599,-18.580528,-1,0
1921,13.197606,-10.599903,132,0
1922,-11.944565,8.991926,-1,0
1923,-4.121553,-9.236807,126,0
1924,-6.4757047,20.176714,-1,0
1925,-1.0863111,-20.783182,-1,0
1926,29.902716,2.7511392,12,0
1927,21.866766,5.653971,-1,0
1928,10.65949,-30.848825,23,0
1929,-15.931964,-24.557785,97,0
1930,23.463985,0.971449,-1,0
1931,-9.717235,18.816296,-1,0
1932,-1.12782,-21.485497,-1,0
1933,-10.348369,4.5909605,112,0
1934,-12.859163,3.1153288,-1,0
1935,-15.405084,8.335681,-1,0
1936,-19.351402,-22.566492,-1,0
1937,-15.872902,-22.609362,-1,0
1938,-17.270712,26.292507,66,0
1939,-24.139725,-13.35398,48,0
1940,18.68592,-10.692328,129,0
1941,-26.070446,4.479086,69,0
1942,-16.914288,24.29078,66,0
1943,-15.386604,3.0561626,-1,0
1944,21.03857,21.830397,-1,0
1945,-6.5099874,28.147339,63,0
1946,11.462922,4.068854,-1,0
1947,-4.889459,-19.827263,105,0
1948,-10.3513,24.056952,43,0
1949,24.047054,4.812577,-1,0
1950,-6.330317,-2.4332495,1,0
1951,28.183647,1.4597337,9,0
1952,12.68263,24.938082,-1,0
1953,-1.4311687,13.687938,-1,0
1954,2.3229802,22.321548,59,0
1955,-12.270976,-26.537176,-1,0
1956,-11.817282,14.654328,-1,0
1957,-2.98916,22.351889,51,0
1958,-9.228547,-9.970487,91,0
1959,1.2208959,-6.4982142,-1,0
1960,9.19762,27.93278,-1,0
1961,-5.433898,29.22808,63,0
1962,3.47659,30.594597,44,0
1963,15.292063,10.368896,3,0
1964,27.790102,17.291868,-1,0
1965,-6.188466,2.7558124,-1,0
1966,14.153473,30.926743,41,0
1967,-0.917153,-5.36474,134,0
1968,4.1632056,5.4249563,-1,0
1969,-30.053577,1.8862765,72,0
1970,10.677392,9.284472,50,0
1971,-1.0426357,-6.7731814,-1,0
1972,17.1082,-6.439213,93,0
1973,-1.2377005,14.097275,-1,0
1974,24.135881,4.4172416,-1,0
1975,26.715618,10.663157,15,0
1976,-21.460508,-18.484505,-1,0
1977,-9.826251,3.5213332,-1,0
1978,17.294949,19.916803,16,0
1979,-22.93159,-8.018798,-1,0
1980,28.737848,18.640192,-1,0
1981,-19.895859,6.55864,119,0
1982,-22.048384,19.42887,-1,0
1983,20.811947,10.5498085,13,0
1984,-27.048992,3.8221285,-1,0
1985,30.396675,-8.502889,-1,0
1986,-12.487353,9.277316,118,0
1987,-13.618,27.040203,-1,0
1988,-26.61243,15.0626955,74,0
1989,6.6722026,18.841526,-1,0
1990,0.24243407,21.044506,52,0
1991,23.374615,-8.365745,-1,0
1992,31.01657,-8.803167,-1,0
1993,17.495497,9.898109,4,0
1994,-5.599061,-9.204397,-1,0
1995,-9.807798,-27.684359,-1,0
1996,-13.325214,-10.423273,88,0
1997,-17.290606,-16.129314,-1,0
1998,6.788407,13.728953,-1,0
1999,5.951228,20.964659,-1,0
2000,12.080948,4.6565766,20,0
2001,-7.987771,11.575734,103,0
2002,-9.758367,19.11061,49,0
2003,21.716448,11.61651,13,0
2004,-13.335658,13.127288,-1,0
2005,16.447361,24.680147,-1,0
2006,1.0555632,-18.713612,-1,0
2007,-0.6085559,-11.7699795,-1,0
2008,27.78447,1.149278,-1,0
2009,25.000439,-17.974026,-1,0
2010,-20.2656,9.188521,119,0
2011,16.42498,-13.209637,-1,0
2012,-17.542988,-16.593878,83,0
2013,-27.223259,4.5956635,69,0
2014,-17.689024,24.02657,66,0
2015,13.873719,-11.734041,-1,0
2016,13.330372,1.2308704,-1,0
2017,0.13757548,21.524736,52,0
2018,-14.684593,-26.488602,-1,0
2019,-28.354723,-19.374111,78,0
2020,23.86102,0.33222282,-1,0
2021,26.084599,-3.7381358,-1,0
2022,-19.795446,17.572702,70,0
2023,9.418978,24.062384,-1,0
2024,25.169132,-17.503336,-1,0
2025,-8.165769,14.248725,61,0
2026,-7.423673,27.281483,-1,0
2027,17.769995,-22.996931,101,0
2028,-16.614372,1.2978331,115,0
2029,15.9643,29.412191,-1,0
2030,8.112903,-2.8220532,1,0
2031,9.675314,3.3882172,21,0
2032,1.0576447,12.045004,-1,0
2033,-5.4716396,27.886427,63,0
2034,-6.292313,-2.6560435,1,0
2035,-4.0200105,-9.353057,126,0
2036,-7.729923,0.56189287,-1,0
2037,-6.9428644,-16.59176,-1,0
2038,13.941925,10.972788,-1,0
2039,-8.490246,-4.0019145,-1,0
2040,21.392618,-10.863216,-1,0
2041,-14.428446,-20.362782,-1,0
2042,0.95422095,18.172997,52,0
2043,10.215811,7.6924744,-1,0
2044,-21.756203,-22.675402,76,0
2045,-19.74423,17.0991,-1,0
2046,1.7313046,11.609817,46,0
2047,-19.337894,-3.685165,98,0
2048,-4.893851,14.98914,-1,0
2049,-8.724648,-1.1450791,-1,0
2050,-23.108166,-24.17993,32,0
2051,0.5515843,26.497215,-1,0
2052,-14.0209675,-8.114568,-1,0
2053,-26.186672,13.043669,74,0
2054,5.8440156,1.715982,26,0
2055,1.4136463,-8.579007,-1,0
2056,6.4124084,20.900732,0,0
2057,-32.072975,-3.0463629,-1,0
2058,-6.465741,6.775736,-1,0
2059,-23.203518,-17.86527,-1,0
2060,18.667118,-20.810072,101,0
2061,-22.993858,19.28811,-1,0
2062,9.270741,0.43918142,-1,0
2063,-21.238031,1.8105866,-1,0
2064,-13.536143,17.932352,117,0
2065,-16.641674,26.562956,66,0
2066,-10.2290535,7.2002788,112,0
2067,-8.01108,-0.91469276,-1,0
2068,-13.823582,-8.885983,-1,0
2069,10.620154,9.092678,50,0
2070,-21.18663,19.553822,70,0
2071,-1.7943945,14.367067,-1,0
2072,18.960857,0.7565967,27,0
2073,31.51278,-0.15119116,12,0
2074,19.195274,19.238924,-1,0
2075,5.2260313,18.191721,-1,0
2076,17.400635,-23.353132,-1,0
2077,-0.5416302,-19.121641,-1,0
2078,1.7675434,24.751884,-1,0
2079,12.140936,22.239902,-1,0
2080,-2.9810975,-18.716766,105,0
2081,-13.594967,-0.93087345,108,0
2082,-3.3457038,-20.339096,-1,0
2083,-16.88416,26.608349,66,0
2084,-23.643171,-16.14556,48,0
2085,-1.2061183,-12.870685,124,0
2086,-0.23645516,-14.415294,123,0
2087,23.193197,-19.680576,94,0
2088,-13.590007,17.768656,117,0
2089,-27.16832,4.896369,69,0
2090,21.818733,-3.6322474,-1,0
2091,-12.815568,-9.605528,88,0
2092,12.95668,22.215288,33,0
2093,-3.854937,-22.960407,106,0
2094,-19.62891,19.885498,-1,0
2095,2.5874255,3.1704855,-1,0
2096,-30.23695,-0.09692721,71,0
2097,-20.369545,9.257778,119,0
2098,21.755497,11.913634,-1,0
2099,-16.837172,11.978415,113,0
2100,-0.85535294,21.067335,-1,0
2101,1.9739739,28.06105,-1,0
2102,17.735321,22.503542,30,0
2103,10.338193,8.709592,50,0
2104,25.374058,0.7692303,9,0
2105,-18.720444,-17.22821,-1,0
2106,-6.4745975,-12.030083,-1,0
2107,-21.141249,-1.2541445,116,0
2108,21.931522,-3.5087845,-1,0
2109,10.418309,21.243273,-1,0
2110,-13.554346,17.903477,117,0
2111,12.045171,4.23397,20,0
2112,-31.614231,-10.6826,-1,0
2113,-31.673492,-10.456931,-1,0
2114,-15.775102,-2.810728,-1,0
2115,11.728674,17.20962,55,0
2116,17.340868,19.686798,16,0
2117,9.30168,10.74796,50,0
2118,-21.349936,1.1026195,116,0
2119,4.648066,-3.3622322,57,0
2120,-31.697054,7.416697,68,0
2121,-17.43353,-4.159485,98,0
2122,-2.9607403,13.875981,-1,0
2123,-17.958439,-4.0316663,98,0
2124,-13.665665,5.8349075,-1,0
2125,-26.898735,13.627759,74,0
2126,-32.262318,5.9795275,68,0
2127,1.1535833,-5.6644115,135,0
2128,1.40438,32.71808,-1,0
2129,-4.099323,-16.68529,-1,0
2130,-16.77639,-1.5939077,109,0
2131,23.717527,0.90593475,9,0
2132,19.214312,-0.012581382,27,0
2133,9.948662,3.8785949,-1,0
2134,23.475143,7.787352,11,0
2135,1.7248478,24.54349,58,0
2136,-10.052891,-27.93913,-1,0
2137,-30.336378,-10.716179,-1,0
2138,12.556267,29.952616,-1,0
2139,0.38142803,-18.713314,95,0
2140,13.060653,-10.344085,132,0
2141,-10.16691,-21.583363,107,0
2142,-14.977331,-3.6821868,108,0
2143,15.0135765,26.257872,-1,0
2144,6.9329944,-1.6851927,-1,0
2145,-3.1015666,29.700386,63,0
2146,-6.772874,-12.696805,-1,0
2147,17.948399,-10.332387,-1,0
2148,-31.068611,6.4556165,68,0
2149,-13.17845,27.342842,66,0
2150,2.3356383,-2.4019392,-1,0
2151,4.0576925,4.0741286,-1,0
2152,-5.259548,-22.208122,106,0
2153,-31.215548,8.279105,68,0
2154,12.8258705,-3.7901678,-1,0
2155,29.43984,-0.979911,-1,0
2156,-8.742505,18.497517,49,0
2157,-17.845724,-19.66901,-1,0
2158,-24.985247,-1.631451,-1,0
2159,-9.156556,8.398768,-1,0
2160,4.73452,0.626956,-1,0
2161,25.034563,18.16497,-1,0
2162,-26.914055,15.696994,-1,0
2163,25.228344,18.74027,37,0
2164,-1.3162328,-19.53628,-1,0
2165,25.168,-17.01703,-1,0
2166,29.197327,18.507172,-1,0
2167,-2.3967338,-16.451061,-1,0
2168,-10.926454,5.461367,112,0
2169,27.497293,-14.037794,86,0
2170,-11.856235,-6.05365,-1,0
2171,10.2755,30.667904,41,0
2172,-8.322657,-1.5348862,-1,0
2173,-12.492578,9.364091,118,0
2174,-21.154055,-1.5591183,-1,0
2175,-6.068471,-21.09847,106,0
2176,-11.376794,-20.308804,-1,0
2177,14.532068,-2.203139,-1,0
2178,-9.370136,-24.007574,-1,0
2179,4.4849424,-3.8862443,57,0
2180,9.582388,-7.1708293,-1,0
2181,-3.7263641,-19.582865,105,0
2182,30.855293,-9.087421,-1,0
2183,-0.9285359,-13.184305,124,0
2184,-13.63405,17.614487,117,0
2185,-9.426653,25.578491,43,0
2186,-28.339937,12.399003,74,0
2187,-12.167035,-5.9593773,60,0
2188,-2.2353685,-16.717443,-1,0
2189,-13.792448,27.204262,66,0
2190,-0.21475266,-14.470513,123,0
2191,-1.356549,-9.40639,-1,0
2192,-13.809751,13.028878,-1,0
2193,25.276966,0.42518,9,0
2194,-8.834547,10.848642,-1,0
2195,-17.529203,-11.360351,88,0
2196,-6.853793,2.9204812,-1,0
2197,1.0246238,6.4045234,56,0
2198,13.490298,-11.0381155,132,0
2199,-5.5691977,-10.90668,122,0
2200,-2.475179,-10.196095,-1,0
2201,-10.62752,-14.618095,81,0
2202,7.1074433,-1.2825365,28,0
2203,14.643991,-14.505256,131,0
2204,11.796354,0.70979434,22,0
2205,3.1465778,30.57649,44,0
2206,7.9441423,-2.3971398,-1,0
2207,-4.3627243,12.650756,-1,0
2208,-14.728625,-26.006245,-1,0
2209,25.35239,10.765675,15,0
2210,-29.427952,6.4345007,-1,0
2211,13.375303,24.8721,35,0
2212,-13.0606575,-9.852554,88,0
2213,25.250362,-11.704706,-1,0
2214,-8.406135,15.152444,61,0
2215,-13.865111,-27.778736,-1,0
2216,9.1060915,10.571013,-1,0
2217,11.782588,-3.9471908,-1,0
2218,-13.778228,-10.568272,88,0
2219,19.69952,-11.134222,-1,0
2220,-20.982237,5.3592663,119,0
2221,-25.403872,13.0797205,74,0
2222,-16.400541,1.2550584,-1,0
2223,-30.69385,-0.8314359,-1,0
2224,24.679958,-14.288599,89,0
2225,21.876417,-18.788801,-1,0
2226,9.277586,28.314442,-1,0
2227,-1.5776457,-7.8992667,-1,0
2228,-22.958748,-18.67123,-1,0
2229,-15.810838,-23.625645,97,0
2230,25.306171,18.642872,37,0
2231,19.675005,19.58195,-1,0
2232,2.321983,-2.3962336,-1,0
2233,11.849612,1.1992912,22,0
2234,13.230739,-10.652903,132,0
2235,-31.55072,6.828118,68,0
2236,-8.199726,-4.188062,-1,0
2237,-0.013845125,20.880564,52,0
2238,-16.864485,0.66651636,115,0
2239,-14.71131,14.700298,-1,0
2240,-15.856425,-2.0185876,109,0
2241,1.1801045,-18.67207,-1,0
2242,11.758007,30.541904,41,0
2243,-10.013796,7.177286,112,0
2244,25.006907,0.44491518,9,0
2245,24.425089,0.8423991,9,0
2246,-6.023144,6.6369586,61,0
2247,-13.870937,-9.524437,88,0
2248,23.159372,7.249912,11,0
2249,-5.824895,-1.9878547,-1,0
2250,24.97844,0.38959473,9,0
2251,-1.2498914,31.763792,-1,0
2252,19.693724,23.637419,-1,0
2253,-13.042918,9.725563,118,0
2254,11.762193,23.368757,-1,0
2255,-26.200298,-5.9727597,82,0
2256,21.022589,-10.073013,-1,0
2257,-15.479859,-26.031574,-1,0
2258,-4.871725,-10.302477,122,0
2259,19.492914,-5.40117,-1,0
2260,-0.29618147,-0.51728445,125,0
2261,7.360367,-1.4941415,-1,0
2262,24.016447,8.245252,-1,0
2263,9.716233,21.670094,-1,0
2264,-7.9601703,-15.594367,-1,0
2265,17.318296,20.24779,-1,0
2266,-23.488504,15.558477,74,0
2267,18.732033,8.110604,4,0
2268,-13.742818,17.267305,117,0
2269,-6.867438,27.756884,63,0
2270,3.4701147,30.342184,44,0
2271,-2.2729065,-12.373755,-1,0
